"","X.1","X","numquake","avgmag","summag","locx","locy","numdrill","sumbbls","sumpsi","numbigquake","rfp","catbig"
"256",256,256,0,0,0,-97.2875,35.7722222222222,1,4992,1122,0,0.0524428571428571,0
"257",257,257,2,2.8,5.6,-97.1125,35.7722222222222,1,10000,750,2,0.0346666666666667,1
"258",258,258,1,2.5,2.5,-96.9375,35.7722222222222,1,2000,2100,1,-1.58276169948124e-17,1
"259",259,259,0,0,0,-96.7625,35.7722222222222,2,80000,2500,0,-1.84990911478167e-17,0
"260",260,260,0,0,0,-96.5875,35.7722222222222,0,0,0,0,0.0177596475608202,0
"261",261,261,0,0,0,-96.4125000000001,35.7722222222222,0,0,0,0,0.0177596475608202,0
"262",262,262,0,0,0,-96.2375000000001,35.7722222222222,4,3200,2522,0,-1.6903145549918e-17,0
"263",263,263,0,0,0,-96.0625000000001,35.7722222222222,1,1000,500,0,-1.43010603359528e-17,0
"264",264,264,0,0,0,-95.8875000000001,35.7722222222222,2,1075,600,0,-1.43912659567036e-17,0
"265",265,265,0,0,0,-95.7125000000001,35.7722222222222,2,1100,1422,0,-1.45577994103974e-17,0
"266",266,266,0,0,0,-95.5375000000001,35.7722222222222,2,15000,1300,0,-1.66394675815695e-17,0
"267",267,267,0,0,0,-95.3625000000001,35.7722222222222,3,15500,1750,0,-1.81660242404291e-17,0
"268",268,268,0,0,0,-95.1875000000001,35.7722222222222,0,0,0,0,0.0177596475608202,0
"269",269,269,0,0,0,-95.0125000000001,35.7722222222222,0,0,0,0,0.0177596475608202,0
"270",270,270,0,0,0,-94.8375000000001,35.7722222222222,0,0,0,0,0.0177596475608202,0
"271",271,271,0,0,0,-99.9125,35.6277777777778,0,0,0,0,0.0177596475608202,0
"272",272,272,0,0,0,-99.7375,35.6277777777778,0,0,0,0,0.0177596475608202,0
"273",273,273,0,0,0,-99.5625,35.6277777777778,0,0,0,0,0.0177596475608202,0
"274",274,274,0,0,0,-99.3875,35.6277777777778,1,7000,2000,0,-1.7576218258597e-17,0
"275",275,275,0,0,0,-99.2125,35.6277777777778,0,0,0,0,0.0177596475608202,0
"276",276,276,0,0,0,-99.0375,35.6277777777778,0,0,0,0,0.0177596475608202,0
"277",277,277,0,0,0,-98.8625,35.6277777777778,0,0,0,0,0.0177596475608202,0
"278",278,278,0,0,0,-98.6875,35.6277777777778,0,0,0,0,0.0177596475608202,0
"279",279,279,0,0,0,-98.5125,35.6277777777778,0,0,0,0,0.0177596475608202,0
"280",280,280,0,0,0,-98.3375,35.6277777777778,0,0,0,0,0.0177596475608202,0
"281",281,281,0,0,0,-98.1625,35.6277777777778,0,0,0,0,0.0177596475608202,0
"282",282,282,0,0,0,-97.9875,35.6277777777778,0,0,0,0,0.0177596475608202,0
"283",283,283,0,0,0,-97.8125,35.6277777777778,0,0,0,0,0.0177596475608202,0
"284",284,284,1,2.7,2.7,-97.6375,35.6277777777778,0,0,0,1,0.0177596475608202,1
"285",285,285,1,2.7,2.7,-97.4625,35.6277777777778,0,0,0,1,0.0177596475608202,1
"286",286,286,0,0,0,-97.2875,35.6277777777778,1,1000,600,0,-1.47867829092263e-17,0
"287",287,287,1,2.7,2.7,-97.1125,35.6277777777778,0,0,0,1,0.0177596475608202,1
